agents,games,rounds,rating,acs,k/d,adr,kast,kpr,apr,fkpr,fdpr,kills,deaths,assists,first bloods,first deaths,Player Name,URL
,,,,,,,,,,,,,,,,,vaLentina,https://www.vlr.gg/player/20542/valentina?timespan=all
skye,(17) 24%,325,1.22,217.9,1.42,139.9,77%,0.82,0.27,0.11,0.04,268,189,89,35,13,vaLentina,https://www.vlr.gg/player/20542/valentina?timespan=all
sova,(13) 18%,268,1.18,210.5,1.25,141.9,78%,0.76,0.34,0.06,0.03,203,162,92,17,9,vaLentina,https://www.vlr.gg/player/20542/valentina?timespan=all
jett,(12) 17%,244,0.96,195.8,1.04,131.2,68%,0.70,0.15,0.13,0.12,171,164,36,31,29,vaLentina,https://www.vlr.gg/player/20542/valentina?timespan=all
,,,,,,,,,,,,,,,,,StrwbryBagel,https://www.vlr.gg/player/19945/strwbrybagel?timespan=all
killjoy,(57) 70%,1158,1.00,196.6,1.05,130.1,71%,0.69,0.17,0.08,0.08,798,757,200,93,97,StrwbryBagel,https://www.vlr.gg/player/19945/strwbrybagel?timespan=all
cypher,(9) 11%,185,1.04,207.3,1.11,129.2,70%,0.76,0.29,0.12,0.09,141,127,54,23,17,StrwbryBagel,https://www.vlr.gg/player/19945/strwbrybagel?timespan=all
chamber,(5) 6%,100,0.85,171.8,0.89,116.4,63%,0.64,0.11,0.03,0.15,64,72,11,3,15,StrwbryBagel,https://www.vlr.gg/player/19945/strwbrybagel?timespan=all
,,,,,,,,,,,,,,,,,Luna,https://www.vlr.gg/player/39662/luna?timespan=all
jett,(14) 47%,284,0.87,195.5,0.91,124.1,67%,0.70,0.15,0.19,0.20,198,217,44,55,58,Luna,https://www.vlr.gg/player/39662/luna?timespan=all
raze,(12) 40%,236,0.86,210.2,0.88,139.2,67%,0.70,0.19,0.16,0.17,165,188,46,35,37,Luna,https://www.vlr.gg/player/39662/luna?timespan=all
neon,(2) 7%,40,0.82,187.0,0.91,113.7,68%,0.73,0.10,0.10,0.15,29,32,4,4,6,Luna,https://www.vlr.gg/player/39662/luna?timespan=all
,,,,,,,,,,,,,,,,,Blush,https://www.vlr.gg/player/3060/blush?timespan=all
jett,(22) 28%,424,0.93,209.7,0.96,132.4,67%,0.71,0.16,0.16,0.12,302,316,69,66,50,Blush,https://www.vlr.gg/player/3060/blush?timespan=all
kayo,(17) 21%,343,0.98,196.7,0.94,118.3,71%,0.69,0.49,0.07,0.08,236,250,168,24,28,Blush,https://www.vlr.gg/player/3060/blush?timespan=all
skye,(16) 20%,333,0.94,171.2,0.93,104.7,76%,0.60,0.35,0.06,0.05,200,216,116,20,15,Blush,https://www.vlr.gg/player/3060/blush?timespan=all
,,,,,,,,,,,,,,,,,Mincho,https://www.vlr.gg/player/29309/mincho?timespan=all
breach,(18) 40%,390,1.03,193.7,1.02,121.9,78%,0.68,0.51,0.05,0.08,265,260,197,20,30,Mincho,https://www.vlr.gg/player/29309/mincho?timespan=all
kayo,(15) 33%,298,1.05,200.6,0.90,133.3,77%,0.64,0.71,0.08,0.07,190,211,212,25,21,Mincho,https://www.vlr.gg/player/29309/mincho?timespan=all
sage,(8) 18%,159,1.08,218.3,1.14,136.5,70%,0.79,0.40,0.10,0.08,125,110,63,16,12,Mincho,https://www.vlr.gg/player/29309/mincho?timespan=all
,,,,,,,,,,,,,,,,,Ivy,https://www.vlr.gg/player/20491/ivy?timespan=all
raze,(43) 28%,820,1.34,283.9,1.51,187.0,80%,1.00,0.23,0.19,0.13,821,545,185,155,107,Ivy,https://www.vlr.gg/player/20491/ivy?timespan=all
skye,(38) 25%,770,1.19,219.1,1.24,141.2,78%,0.78,0.42,0.11,0.08,604,486,326,82,58,Ivy,https://www.vlr.gg/player/20491/ivy?timespan=all
kayo,(18) 12%,342,1.20,226.9,1.25,147.8,79%,0.78,0.51,0.11,0.10,266,212,173,39,33,Ivy,https://www.vlr.gg/player/20491/ivy?timespan=all
,,,,,,,,,,,,,,,,,scaroo,https://www.vlr.gg/player/17493/scaroo?timespan=all
raze,(20) 48%,365,0.98,233.2,1.06,146.0,75%,0.78,0.26,0.14,0.15,283,267,96,52,54,scaroo,https://www.vlr.gg/player/17493/scaroo?timespan=all
jett,(12) 29%,236,0.91,207.9,0.94,130.4,70%,0.69,0.23,0.14,0.17,163,173,55,34,40,scaroo,https://www.vlr.gg/player/17493/scaroo?timespan=all
phoenix,(5) 12%,90,1.18,252.6,1.29,166.4,81%,0.83,0.29,0.18,0.10,75,58,26,16,9,scaroo,https://www.vlr.gg/player/17493/scaroo?timespan=all
,,,,,,,,,,,,,,,,,Jupi,https://www.vlr.gg/player/14311/jupi?timespan=all
killjoy,(67) 58%,1344,0.98,199.2,1.00,130.7,72%,0.68,0.24,0.08,0.11,916,914,329,107,145,Jupi,https://www.vlr.gg/player/14311/jupi?timespan=all
sova,(16) 14%,314,1.12,203.4,1.23,136.3,80%,0.71,0.40,0.06,0.05,222,181,125,18,17,Jupi,https://www.vlr.gg/player/14311/jupi?timespan=all
cypher,(12) 10%,246,0.93,191.1,0.94,129.0,66%,0.66,0.23,0.08,0.13,163,174,57,20,32,Jupi,https://www.vlr.gg/player/14311/jupi?timespan=all
,,,,,,,,,,,,,,,,,Lessa,https://www.vlr.gg/player/20540/lessa?timespan=all
chamber,(37) 52%,758,1.08,211.8,1.20,138.8,70%,0.78,0.12,0.14,0.09,593,496,90,106,70,Lessa,https://www.vlr.gg/player/20540/lessa?timespan=all
killjoy,(21) 30%,429,1.06,202.1,1.11,135.2,74%,0.69,0.20,0.08,0.08,296,266,84,34,33,Lessa,https://www.vlr.gg/player/20540/lessa?timespan=all
cypher,(6) 8%,118,1.12,200.8,1.34,132.3,75%,0.80,0.20,0.09,0.06,94,70,24,11,7,Lessa,https://www.vlr.gg/player/20540/lessa?timespan=all
,,,,,,,,,,,,,,,,,Jessie,https://www.vlr.gg/player/25501/jessie?timespan=all
sova,(74) 52%,1531,1.04,201.3,1.05,134.3,74%,0.70,0.29,0.07,0.06,1070,1021,445,103,86,Jessie,https://www.vlr.gg/player/25501/jessie?timespan=all
fade,(30) 21%,619,0.98,189.2,0.98,120.4,73%,0.67,0.39,0.06,0.06,414,422,243,39,37,Jessie,https://www.vlr.gg/player/25501/jessie?timespan=all
breach,(24) 17%,512,0.95,183.4,0.95,118.6,74%,0.66,0.36,0.04,0.06,338,354,183,20,30,Jessie,https://www.vlr.gg/player/25501/jessie?timespan=all
,,,,,,,,,,,,,,,,,Nana,https://www.vlr.gg/player/25780/nana?timespan=all
raze,(46) 36%,895,1.14,243.5,1.21,165.1,77%,0.85,0.21,0.15,0.09,762,631,186,133,75,Nana,https://www.vlr.gg/player/25780/nana?timespan=all
jett,(23) 18%,469,1.12,245.4,1.24,159.4,70%,0.88,0.16,0.14,0.13,414,333,77,67,59,Nana,https://www.vlr.gg/player/25780/nana?timespan=all
skye,(11) 9%,217,0.83,166.5,0.84,111.4,66%,0.62,0.28,0.08,0.09,135,160,60,18,19,Nana,https://www.vlr.gg/player/25780/nana?timespan=all
,,,,,,,,,,,,,,,,,m1yu,https://www.vlr.gg/player/28156/m1yu?timespan=all
viper,(36) 18%,726,0.95,186.9,0.97,128.1,70%,0.67,0.26,0.08,0.08,487,501,191,58,58,m1yu,https://www.vlr.gg/player/28156/m1yu?timespan=all
killjoy,(32) 16%,663,0.89,185.4,0.91,122.8,65%,0.64,0.15,0.09,0.11,426,466,97,57,73,m1yu,https://www.vlr.gg/player/28156/m1yu?timespan=all
omen,(26) 13%,495,1.07,192.2,1.12,125.0,72%,0.70,0.36,0.08,0.07,346,308,177,38,37,m1yu,https://www.vlr.gg/player/28156/m1yu?timespan=all
,,,,,,,,,,,,,,,,,alkyia,https://www.vlr.gg/player/23049/alkyia?timespan=all
jett,(96) 50%,1912,0.98,221.3,1.08,142.2,70%,0.77,0.17,0.21,0.17,1478,1374,325,411,327,alkyia,https://www.vlr.gg/player/23049/alkyia?timespan=all
raze,(57) 30%,1157,1.08,250.7,1.17,161.5,73%,0.84,0.21,0.23,0.19,973,833,247,262,216,alkyia,https://www.vlr.gg/player/23049/alkyia?timespan=all
skye,(7) 4%,154,1.04,193.7,1.08,130.0,75%,0.71,0.25,0.09,0.11,109,101,39,14,17,alkyia,https://www.vlr.gg/player/23049/alkyia?timespan=all
,,,,,,,,,,,,,,,,,T4C,https://www.vlr.gg/player/30246/t4c?timespan=all
breach,(44) 52%,891,0.99,180.9,0.92,117.8,72%,0.63,0.46,0.04,0.06,565,616,408,34,50,T4C,https://www.vlr.gg/player/30246/t4c?timespan=all
kayo,(28) 33%,574,1.09,212.4,1.02,136.0,76%,0.73,0.52,0.07,0.07,417,407,298,39,38,T4C,https://www.vlr.gg/player/30246/t4c?timespan=all
gekko,(4) 5%,81,1.18,229.3,1.14,149.2,73%,0.79,0.27,0.15,0.05,64,56,22,12,4,T4C,https://www.vlr.gg/player/30246/t4c?timespan=all
,,,,,,,,,,,,,,,,,Mais,https://www.vlr.gg/player/38097/mais?timespan=all
sova,(13) 41%,306,0.94,174.9,0.89,118.9,71%,0.60,0.23,0.05,0.05,185,209,70,16,15,Mais,https://www.vlr.gg/player/38097/mais?timespan=all
fade,(7) 22%,142,0.78,154.6,0.71,96.5,70%,0.51,0.33,0.06,0.07,72,101,47,9,10,Mais,https://www.vlr.gg/player/38097/mais?timespan=all
killjoy,(5) 16%,111,0.90,192.4,1.00,134.7,67%,0.73,0.08,0.07,0.05,81,81,9,8,5,Mais,https://www.vlr.gg/player/38097/mais?timespan=all
,,,,,,,,,,,,,,,,,lezinha,https://www.vlr.gg/player/12145/lezinha?timespan=all
killjoy,(22) 28%,403,0.93,202.5,1.00,129.7,64%,0.72,0.18,0.06,0.06,289,288,71,23,26,lezinha,https://www.vlr.gg/player/12145/lezinha?timespan=all
cypher,(15) 19%,287,0.87,178.1,0.82,115.7,67%,0.63,0.21,0.09,0.10,181,222,60,27,29,lezinha,https://www.vlr.gg/player/12145/lezinha?timespan=all
astra,(14) 18%,277,0.86,155.3,0.79,107.3,69%,0.58,0.28,0.05,0.08,162,205,78,14,23,lezinha,https://www.vlr.gg/player/12145/lezinha?timespan=all
,,,,,,,,,,,,,,,,,Bobbiexo,https://www.vlr.gg/player/30096/bobbiexo?timespan=all
killjoy,(57) 49%,1191,1.18,215.3,1.28,147.2,73%,0.80,0.16,0.06,0.07,954,743,187,69,84,Bobbiexo,https://www.vlr.gg/player/30096/bobbiexo?timespan=all
cypher,(27) 23%,543,1.26,217.9,1.41,143.8,77%,0.81,0.21,0.07,0.04,440,312,115,40,23,Bobbiexo,https://www.vlr.gg/player/30096/bobbiexo?timespan=all
sage,(10) 9%,193,1.41,229.2,1.55,146.3,83%,0.83,0.48,0.06,0.03,160,103,93,12,6,Bobbiexo,https://www.vlr.gg/player/30096/bobbiexo?timespan=all
,,,,,,,,,,,,,,,,,nicky,https://www.vlr.gg/player/42378/nicky?timespan=all
omen,(34) 56%,706,1.11,200.0,1.10,130.2,77%,0.72,0.42,0.08,0.05,508,462,296,57,38,nicky,https://www.vlr.gg/player/42378/nicky?timespan=all
viper,(13) 21%,282,1.18,238.1,1.26,145.5,77%,0.80,0.30,0.11,0.06,227,180,85,31,18,nicky,https://www.vlr.gg/player/42378/nicky?timespan=all
brimstone,(6) 10%,126,1.22,205.8,1.29,120.5,74%,0.80,0.47,0.06,0.06,101,78,59,8,7,nicky,https://www.vlr.gg/player/42378/nicky?timespan=all
,,,,,,,,,,,,,,,,,olulu,https://www.vlr.gg/player/19956/olulu?timespan=all
breach,(55) 37%,1092,1.16,221.0,1.13,140.9,76%,0.79,0.46,0.09,0.08,863,762,507,99,87,olulu,https://www.vlr.gg/player/19956/olulu?timespan=all
skye,(35) 24%,711,0.98,196.6,0.93,126.3,76%,0.68,0.45,0.10,0.09,486,521,318,72,67,olulu,https://www.vlr.gg/player/19956/olulu?timespan=all
kayo,(25) 17%,522,1.13,229.8,1.09,146.9,78%,0.79,0.57,0.11,0.12,414,380,298,58,62,olulu,https://www.vlr.gg/player/19956/olulu?timespan=all
,,,,,,,,,,,,,,,,,Katarina,https://www.vlr.gg/player/11971/katarina?timespan=all
jett,(131) 44%,2648,1.19,255.3,1.27,160.6,73%,0.89,0.19,0.20,0.12,2360,1865,490,518,324,Katarina,https://www.vlr.gg/player/11971/katarina?timespan=all
chamber,(52) 18%,1080,1.19,248.0,1.34,160.2,75%,0.90,0.13,0.15,0.09,970,726,135,163,96,Katarina,https://www.vlr.gg/player/11971/katarina?timespan=all
raze,(44) 15%,866,1.24,272.4,1.31,176.7,78%,0.92,0.26,0.15,0.10,795,605,229,128,86,Katarina,https://www.vlr.gg/player/11971/katarina?timespan=all
,,,,,,,,,,,,,,,,,yukina,https://www.vlr.gg/player/26663/yukina?timespan=all
killjoy,(21) 21%,439,1.14,234.2,1.19,161.7,75%,0.82,0.16,0.10,0.06,361,304,72,43,25,yukina,https://www.vlr.gg/player/26663/yukina?timespan=all
jett,(19) 19%,376,1.10,255.4,1.11,167.1,72%,0.86,0.22,0.17,0.18,325,293,81,65,66,yukina,https://www.vlr.gg/player/26663/yukina?timespan=all
raze,(18) 18%,363,1.10,235.7,1.08,162.7,74%,0.80,0.29,0.13,0.13,289,268,104,48,48,yukina,https://www.vlr.gg/player/26663/yukina?timespan=all
,,,,,,,,,,,,,,,,,aurelia,https://www.vlr.gg/player/39710/aurelia?timespan=all
viper,(41) 41%,832,1.10,214.2,1.13,143.8,72%,0.75,0.26,0.08,0.07,627,557,218,69,58,aurelia,https://www.vlr.gg/player/39710/aurelia?timespan=all
killjoy,(32) 32%,639,1.07,202.0,1.11,140.4,69%,0.72,0.16,0.07,0.07,460,415,102,47,43,aurelia,https://www.vlr.gg/player/39710/aurelia?timespan=all
cypher,(17) 17%,327,0.87,172.8,0.84,120.3,66%,0.60,0.18,0.06,0.08,196,232,60,19,25,aurelia,https://www.vlr.gg/player/39710/aurelia?timespan=all
,,,,,,,,,,,,,,,,,mimiFPS,https://www.vlr.gg/player/15339/mimifps?timespan=all
jett,(42) 44%,851,1.16,243.8,1.26,157.8,74%,0.84,0.18,0.17,0.13,713,566,157,141,108,mimiFPS,https://www.vlr.gg/player/15339/mimifps?timespan=all
chamber,(28) 29%,598,1.18,228.8,1.31,149.7,73%,0.83,0.14,0.14,0.11,499,382,83,81,64,mimiFPS,https://www.vlr.gg/player/15339/mimifps?timespan=all
kayo,(20) 21%,419,1.25,248.9,1.27,159.3,71%,0.87,0.40,0.11,0.09,364,287,169,44,39,mimiFPS,https://www.vlr.gg/player/15339/mimifps?timespan=all
,,,,,,,,,,,,,,,,,lidyuh,https://www.vlr.gg/player/17977/lidyuh?timespan=all
astra,(51) 24%,996,1.05,200.4,1.05,132.5,73%,0.72,0.31,0.06,0.07,719,682,306,64,71,lidyuh,https://www.vlr.gg/player/17977/lidyuh?timespan=all
viper,(47) 22%,933,1.03,204.7,1.04,135.6,71%,0.71,0.30,0.09,0.10,658,635,277,81,90,lidyuh,https://www.vlr.gg/player/17977/lidyuh?timespan=all
omen,(34) 16%,743,0.95,188.5,0.90,123.6,73%,0.63,0.37,0.09,0.09,469,523,278,64,64,lidyuh,https://www.vlr.gg/player/17977/lidyuh?timespan=all
,,,,,,,,,,,,,,,,,Flossie,https://www.vlr.gg/player/20675/flossie?timespan=all
killjoy,(72) 41%,1479,1.11,221.7,1.17,151.3,73%,0.78,0.18,0.09,0.06,1159,989,273,128,82,Flossie,https://www.vlr.gg/player/20675/flossie?timespan=all
cypher,(33) 19%,672,1.01,198.5,0.99,132.1,66%,0.69,0.26,0.08,0.08,462,467,174,49,50,Flossie,https://www.vlr.gg/player/20675/flossie?timespan=all
chamber,(32) 18%,640,1.04,220.3,1.10,140.4,68%,0.78,0.13,0.14,0.09,500,453,84,88,60,Flossie,https://www.vlr.gg/player/20675/flossie?timespan=all
,,,,,,,,,,,,,,,,,Alyssa,https://www.vlr.gg/player/35930/alyssa?timespan=all
sova,(31) 48%,617,0.96,187.5,0.94,126.9,71%,0.64,0.26,0.07,0.08,394,421,160,44,47,Alyssa,https://www.vlr.gg/player/35930/alyssa?timespan=all
gekko,(11) 17%,214,1.03,190.5,0.97,131.3,72%,0.67,0.31,0.04,0.06,144,148,66,9,13,Alyssa,https://www.vlr.gg/player/35930/alyssa?timespan=all
skye,(6) 9%,106,1.16,209.3,1.15,129.9,75%,0.74,0.41,0.11,0.08,78,68,43,12,8,Alyssa,https://www.vlr.gg/player/35930/alyssa?timespan=all
,,,,,,,,,,,,,,,,,peace,https://www.vlr.gg/player/40792/peace?timespan=all
omen,(19) 33%,392,1.13,220.6,1.13,141.1,76%,0.76,0.39,0.10,0.07,297,262,152,40,29,peace,https://www.vlr.gg/player/40792/peace?timespan=all
kayo,(10) 17%,189,1.22,228.9,1.20,147.8,79%,0.79,0.68,0.08,0.08,149,124,128,15,16,peace,https://www.vlr.gg/player/40792/peace?timespan=all
gekko,(4) 7%,100,0.94,191.5,0.86,128.6,74%,0.64,0.32,0.08,0.08,64,74,32,8,8,peace,https://www.vlr.gg/player/40792/peace?timespan=all
,,,,,,,,,,,,,,,,,GuterWoman,https://www.vlr.gg/player/28993/guterwoman?timespan=all
killjoy,(32) 38%,651,1.08,216.4,1.10,144.7,71%,0.76,0.17,0.10,0.08,496,449,108,63,55,GuterWoman,https://www.vlr.gg/player/28993/guterwoman?timespan=all
cypher,(22) 26%,428,1.17,235.8,1.23,152.0,69%,0.85,0.19,0.10,0.11,362,295,80,43,46,GuterWoman,https://www.vlr.gg/player/28993/guterwoman?timespan=all
chamber,(15) 18%,332,0.92,191.1,0.95,125.4,67%,0.67,0.13,0.12,0.12,224,237,43,41,41,GuterWoman,https://www.vlr.gg/player/28993/guterwoman?timespan=all
,,,,,,,,,,,,,,,,,ixHsq,https://www.vlr.gg/player/39024/ixhsq?timespan=all
omen,(12) 33%,225,0.98,162.9,0.94,108.9,75%,0.60,0.45,0.05,0.05,136,145,101,12,11,ixHsq,https://www.vlr.gg/player/39024/ixhsq?timespan=all
viper,(9) 25%,187,1.15,212.0,1.14,145.0,68%,0.74,0.22,0.10,0.04,139,122,41,19,7,ixHsq,https://www.vlr.gg/player/39024/ixhsq?timespan=all
skye,(5) 14%,105,1.18,205.0,1.23,135.1,78%,0.75,0.48,0.05,0.05,79,64,50,5,5,ixHsq,https://www.vlr.gg/player/39024/ixhsq?timespan=all
,,,,,,,,,,,,,,,,,Pinky D,https://www.vlr.gg/player/44513/pinky-d?timespan=all
raze,(33) 61%,704,1.05,240.0,1.09,157.8,70%,0.83,0.18,0.17,0.17,581,535,130,123,118,Pinky D,https://www.vlr.gg/player/44513/pinky-d?timespan=all
jett,(13) 24%,270,0.88,198.6,0.90,130.0,66%,0.70,0.16,0.17,0.19,189,210,42,46,50,Pinky D,https://www.vlr.gg/player/44513/pinky-d?timespan=all
neon,(4) 7%,78,1.03,218.3,1.17,151.1,72%,0.78,0.17,0.14,0.17,61,52,13,11,13,Pinky D,https://www.vlr.gg/player/44513/pinky-d?timespan=all
,,,,,,,,,,,,,,,,,Rue,https://www.vlr.gg/player/40225/rue?timespan=all
sova,(46) 51%,909,1.12,207.5,1.17,138.2,77%,0.74,0.32,0.06,0.04,672,574,287,56,39,Rue,https://www.vlr.gg/player/40225/rue?timespan=all
viper,(14) 15%,268,1.08,215.9,1.07,140.8,71%,0.75,0.27,0.05,0.05,202,189,72,13,14,Rue,https://www.vlr.gg/player/40225/rue?timespan=all
omen,(12) 13%,233,0.91,174.7,0.82,111.6,72%,0.59,0.52,0.05,0.08,138,168,120,11,18,Rue,https://www.vlr.gg/player/40225/rue?timespan=all
,,,,,,,,,,,,,,,,,amy,https://www.vlr.gg/player/24149/amy?timespan=all
killjoy,(72) 29%,1500,1.25,241.5,1.41,164.1,74%,0.89,0.13,0.10,0.08,1331,945,198,146,117,amy,https://www.vlr.gg/player/24149/amy?timespan=all
cypher,(42) 17%,838,1.14,214.6,1.29,141.2,74%,0.81,0.17,0.09,0.07,677,523,144,79,62,amy,https://www.vlr.gg/player/24149/amy?timespan=all
viper,(36) 15%,754,1.14,223.1,1.27,148.4,73%,0.78,0.26,0.09,0.07,591,467,197,71,55,amy,https://www.vlr.gg/player/24149/amy?timespan=all
,,,,,,,,,,,,,,,,,seoul,https://www.vlr.gg/player/21472/seoul?timespan=all
omen,(28) 29%,586,1.04,203.1,1.07,128.8,69%,0.74,0.27,0.08,0.08,431,404,159,48,46,seoul,https://www.vlr.gg/player/21472/seoul?timespan=all
viper,(19) 20%,394,1.09,209.4,1.12,138.1,69%,0.77,0.20,0.10,0.09,302,270,79,38,37,seoul,https://www.vlr.gg/player/21472/seoul?timespan=all
astra,(17) 18%,350,0.88,173.2,0.89,114.0,63%,0.64,0.26,0.06,0.08,225,252,90,22,27,seoul,https://www.vlr.gg/player/21472/seoul?timespan=all
,,,,,,,,,,,,,,,,,Panda,https://www.vlr.gg/player/25451/panda?timespan=all
jett,(12) 25%,235,0.72,159.2,0.76,104.4,62%,0.62,0.17,0.10,0.17,146,191,40,23,41,Panda,https://www.vlr.gg/player/25451/panda?timespan=all
astra,(10) 21%,181,1.00,188.6,0.99,123.3,70%,0.71,0.27,0.07,0.07,128,129,48,13,12,Panda,https://www.vlr.gg/player/25451/panda?timespan=all
sova,(9) 19%,177,0.93,180.0,0.91,118.3,73%,0.62,0.30,0.10,0.10,110,121,53,18,18,Panda,https://www.vlr.gg/player/25451/panda?timespan=all
,,,,,,,,,,,,,,,,,Chloe,https://www.vlr.gg/player/28598/chloe?timespan=all
killjoy,(16) 16%,316,0.97,161.8,1.08,114.7,76%,0.63,0.15,0.05,0.04,200,186,48,15,13,Chloe,https://www.vlr.gg/player/28598/chloe?timespan=all
raze,(13) 13%,283,1.17,283.7,1.21,178.7,75%,0.93,0.29,0.18,0.17,264,218,82,52,47,Chloe,https://www.vlr.gg/player/28598/chloe?timespan=all
breach,(10) 10%,206,0.84,165.2,0.76,111.5,69%,0.59,0.41,0.06,0.06,121,159,84,13,13,Chloe,https://www.vlr.gg/player/28598/chloe?timespan=all
,,,,,,,,,,,,,,,,,Liz,https://www.vlr.gg/player/39558/liz?timespan=all
sova,(15) 28%,307,1.30,241.3,1.37,167.5,78%,0.85,0.32,0.12,0.05,260,190,97,36,14,Liz,https://www.vlr.gg/player/39558/liz?timespan=all
jett,(8) 15%,167,1.13,259.8,1.17,167.3,68%,0.90,0.16,0.23,0.20,151,129,26,38,34,Liz,https://www.vlr.gg/player/39558/liz?timespan=all
skye,(7) 13%,149,0.68,142.7,0.65,96.6,62%,0.50,0.38,0.03,0.15,74,113,56,5,23,Liz,https://www.vlr.gg/player/39558/liz?timespan=all
,,,,,,,,,,,,,,,,,Natakodo,https://www.vlr.gg/player/18949/natakodo?timespan=all
yoru,(35) 30%,706,1.04,237.5,1.10,151.7,70%,0.82,0.20,0.16,0.15,576,524,139,112,104,Natakodo,https://www.vlr.gg/player/18949/natakodo?timespan=all
chamber,(25) 22%,523,1.15,236.9,1.23,152.1,71%,0.84,0.15,0.16,0.11,439,358,76,84,56,Natakodo,https://www.vlr.gg/player/18949/natakodo?timespan=all
kayo,(9) 8%,177,0.94,196.1,0.94,132.0,72%,0.69,0.42,0.11,0.12,123,131,74,20,21,Natakodo,https://www.vlr.gg/player/18949/natakodo?timespan=all
,,,,,,,,,,,,,,,,,Bia,https://www.vlr.gg/player/5337/bia?timespan=all
breach,(44) 23%,856,1.04,186.1,0.96,120.6,75%,0.63,0.49,0.05,0.05,541,562,423,44,45,Bia,https://www.vlr.gg/player/5337/bia?timespan=all
viper,(41) 21%,835,1.09,213.6,1.10,137.8,71%,0.74,0.28,0.08,0.08,618,561,230,67,66,Bia,https://www.vlr.gg/player/5337/bia?timespan=all
astra,(30) 16%,596,0.98,192.2,0.96,126.0,67%,0.68,0.28,0.08,0.09,404,423,169,47,55,Bia,https://www.vlr.gg/player/5337/bia?timespan=all
,,,,,,,,,,,,,,,,,metawiN,https://www.vlr.gg/player/36805/metawin?timespan=all
gekko,(27) 26%,565,1.07,194.9,1.18,127.1,75%,0.75,0.26,0.08,0.05,422,358,149,47,30,metawiN,https://www.vlr.gg/player/36805/metawin?timespan=all
skye,(18) 18%,375,1.07,195.4,1.01,126.7,74%,0.68,0.49,0.08,0.08,255,252,184,29,31,metawiN,https://www.vlr.gg/player/36805/metawin?timespan=all
kayo,(17) 17%,359,1.07,199.2,1.02,129.0,75%,0.68,0.53,0.06,0.08,245,241,191,20,30,metawiN,https://www.vlr.gg/player/36805/metawin?timespan=all
,,,,,,,,,,,,,,,,,azul,https://www.vlr.gg/player/21091/azul?timespan=all
sova,(69) 42%,1383,1.05,200.2,1.05,134.6,74%,0.69,0.32,0.07,0.07,955,912,443,96,96,azul,https://www.vlr.gg/player/21091/azul?timespan=all
skye,(28) 17%,553,0.83,167.3,0.81,106.9,70%,0.59,0.34,0.08,0.11,328,405,190,42,61,azul,https://www.vlr.gg/player/21091/azul?timespan=all
breach,(21) 13%,408,0.80,160.8,0.78,103.2,72%,0.58,0.43,0.06,0.09,235,303,177,26,35,azul,https://www.vlr.gg/player/21091/azul?timespan=all
,,,,,,,,,,,,,,,,,Xalleby,https://www.vlr.gg/player/39557/xalleby?timespan=all
raze,(28) 44%,555,1.04,231.3,1.08,151.8,68%,0.77,0.20,0.13,0.14,430,399,109,71,76,Xalleby,https://www.vlr.gg/player/39557/xalleby?timespan=all
jett,(19) 30%,386,1.23,253.2,1.34,171.8,77%,0.91,0.17,0.23,0.13,353,263,64,90,51,Xalleby,https://www.vlr.gg/player/39557/xalleby?timespan=all
reyna,(8) 13%,166,0.91,202.9,0.95,129.0,69%,0.70,0.23,0.14,0.19,116,122,38,23,31,Xalleby,https://www.vlr.gg/player/39557/xalleby?timespan=all
,,,,,,,,,,,,,,,,,Scarlett,https://www.vlr.gg/player/26693/scarlett?timespan=all
jett,(111) 58%,2252,1.09,226.5,1.18,143.9,72%,0.81,0.15,0.20,0.14,1817,1539,339,446,322,Scarlett,https://www.vlr.gg/player/26693/scarlett?timespan=all
raze,(45) 24%,951,1.05,224.3,1.04,148.3,74%,0.75,0.22,0.17,0.13,714,688,206,166,123,Scarlett,https://www.vlr.gg/player/26693/scarlett?timespan=all
omen,(12) 6%,247,1.03,184.8,1.05,117.9,80%,0.66,0.51,0.11,0.07,163,155,125,27,17,Scarlett,https://www.vlr.gg/player/26693/scarlett?timespan=all
,,,,,,,,,,,,,,,,,Yuna,https://www.vlr.gg/player/24152/yuna?timespan=all
fade,(21) 26%,421,1.06,196.7,1.02,126.9,76%,0.71,0.43,0.08,0.07,297,290,179,34,29,Yuna,https://www.vlr.gg/player/24152/yuna?timespan=all
killjoy,(15) 18%,305,1.04,224.2,1.06,150.9,66%,0.78,0.18,0.12,0.10,238,224,54,38,32,Yuna,https://www.vlr.gg/player/24152/yuna?timespan=all
gekko,(12) 15%,235,0.94,193.8,0.93,120.3,73%,0.65,0.24,0.14,0.15,153,165,57,33,36,Yuna,https://www.vlr.gg/player/24152/yuna?timespan=all
,,,,,,,,,,,,,,,,,muffinloop,https://www.vlr.gg/player/16644/muffinloop?timespan=all
jett,(66) 38%,1309,1.11,253.4,1.17,163.1,70%,0.88,0.18,0.22,0.18,1151,981,235,291,230,muffinloop,https://www.vlr.gg/player/16644/muffinloop?timespan=all
kayo,(23) 13%,460,1.07,213.5,1.02,138.0,73%,0.74,0.49,0.11,0.09,341,335,226,49,40,muffinloop,https://www.vlr.gg/player/16644/muffinloop?timespan=all
skye,(21) 12%,413,1.24,246.2,1.31,160.1,74%,0.90,0.27,0.14,0.09,371,284,112,57,38,muffinloop,https://www.vlr.gg/player/16644/muffinloop?timespan=all
